miRNA,SRR11057475,SRR11057476,SRR11057477,SRR11057478,SRR11057479,SRR11057480,SRR11057481,SRR11057482,SRR11057483,SRR11057484,SRR11057485,SRR11057486,SRR11057487,SRR11057488,SRR11057489,SRR11057490,SRR11057491,SRR11057492,SRR11057493,SRR11057494,SRR11057495,SRR11057496,SRR11057497,SRR11057498,SRR11057499,SRR11057500,SRR11057501,SRR11057502,SRR11057503,SRR11057504,SRR11057505,SRR11057506,SRR11057507,SRR11057508,SRR11057509,SRR11057510,SRR11057511,SRR11057512,SRR11057513,SRR11057514,SRR11057515,SRR11057516,SRR11057517,SRR11057518,SRR11057519,SRR11057520
hsa-miR-3178,2.0,4.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,6.0,6.0,1.0,4.0,3.0,2.0,3.0,2.0,5.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3180-5p,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,20.0,12.0,27.0,29.0,9.0,23.0,0.0,1.0,0.0,11.0,3.0,0.0,8.0,20.0,13.0,35.0,49.0,49.0,7.0,56.0,10.0,8.0,13.0,2.0,5.0,5.0,45.0,33.0,66.0,53.0,22.0,8.0,25.0,11.0,11.0,7.0,11.0,9.0,2.0,10.0,42.0,15.0,24.0,4.0,1.0,24.0
hsa-miR-3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,9.0,12.0,5.0,10.0,21.0,6.0,10.0,5.0,2.0,24.0,2.0,1.0,8.0,5.0,5.0,10.0,7.0,9.0,2.0,8.0,5.0,0.0,0.0,1.0,11.0,3.0,12.0,17.0,14.0,22.0,2.0,4.0,17.0,11.0,7.0,1.0,12.0,21.0,19.0,23.0,19.0,19.0,21.0,22.0,16.0,8.0
hsa-miR-3196,10.0,9.0,4.0,8.0,10.0,3.0,13.0,5.0,5.0,11.0,6.0,3.0,6.0,6.0,7.0,9.0,8.0,8.0,1.0,10.0,19.0,1.0,4.0,2.0,9.0,11.0,13.0,20.0,18.0,21.0,3.0,2.0,18.0,10.0,14.0,3.0,13.0,20.0,17.0,22.0,12.0,18.0,19.0,19.0,12.0,16.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,12.0,9.0,8.0,8.0,6.0,9.0,7.0,56.0,2.0,18.0,39.0,31.0,4.0,5.0,4.0,6.0,12.0,15.0,1.0,16.0,27.0,2.0,2.0,1.0,3.0,31.0,7.0,13.0,31.0,26.0,58.0,94.0,11.0,6.0,82.0,82.0,14.0,8.0,10.0,16.0,11.0,9.0,21.0,6.0,13.0,5.0
hsa-miR-3200-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-320a-3p,142.0,8.0,98.0,21.0,27.0,40.0,57.0,28.0,39.0,17.0,249.0,313.0,3.0,6.0,2.0,3.0,38.0,8.0,2.0,11.0,21.0,3.0,55.0,3.0,5.0,78.0,5.0,3.0,27.0,44.0,126.0,255.0,28.0,40.0,242.0,66.0,8.0,31.0,33.0,26.0,14.0,60.0,109.0,33.0,70.0,21.0
hsa-miR-320a-5p,2.0,4.0,0.0,1.0,3.0,1.0,6.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,3.0,5.0,10.0,1.0,2.0,11.0,2.0,6.0,2.0,8.0,19.0,7.0,8.0,4.0,10.0,5.0,1.0,4.0,2.0
hsa-miR-320b,23.0,30.0,9.0,28.0,81.0,51.0,6.0,126.0,7.0,65.0,2.0,2.0,12.0,26.0,11.0,13.0,3.0,23.0,378.0,24.0,78.0,37.0,0.0,6.0,13.0,6.0,14.0,9.0,23.0,51.0,234.0,243.0,41.0,46.0,3.0,115.0,25.0,5.0,3.0,35.0,35.0,8.0,0.0,51.0,245.0,103.0
hsa-miR-320c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-320d,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323a-3p,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,5.0,0.0,2.0,0.0,1.0,11.0,7.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-324-3p,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,10.0,1.0,4.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0
hsa-miR-324-5p,11.0,2.0,12.0,3.0,5.0,2.0,5.0,15.0,4.0,10.0,38.0,22.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,5.0,16.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,3.0,7.0,22.0,35.0,3.0,3.0,30.0,17.0,6.0,2.0,4.0,6.0,6.0,7.0,6.0,0.0,13.0,6.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-328-3p,3.0,2.0,1.0,0.0,4.0,5.0,1.0,9.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,4.0,11.0,4.0,4.0,4.0,14.0,4.0,3.0,3.0,0.0,8.0,2.0,2.0,4.0,3.0,6.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-335-3p,28.0,34.0,34.0,32.0,16.0,34.0,27.0,96.0,6.0,25.0,46.0,52.0,9.0,0.0,18.0,10.0,6.0,21.0,3.0,30.0,83.0,1.0,7.0,4.0,42.0,120.0,67.0,44.0,49.0,53.0,109.0,106.0,53.0,10.0,122.0,103.0,25.0,22.0,37.0,29.0,31.0,26.0,32.0,16.0,43.0,41.0
hsa-miR-335-5p,53.0,82.0,65.0,57.0,48.0,60.0,81.0,219.0,21.0,62.0,122.0,175.0,31.0,18.0,37.0,42.0,34.0,69.0,30.0,82.0,258.0,16.0,41.0,35.0,50.0,206.0,95.0,110.0,127.0,113.0,297.0,331.0,122.0,71.0,313.0,271.0,74.0,73.0,69.0,112.0,75.0,61.0,119.0,98.0,66.0,97.0
hsa-miR-337-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,2.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-338-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,3.0,0.0,3.0,3.0,3.0,5.0,4.0,8.0,1.0,5.0,3.0,9.0,0.0,2.0,4.0,1.0,3.0,3.0,0.0,3.0,7.0,1.0,1.0,1.0,2.0,14.0,2.0,0.0,11.0,4.0,12.0,35.0,7.0,10.0,14.0,18.0,4.0,5.0,4.0,6.0,2.0,3.0,4.0,1.0,5.0,1.0
hsa-miR-339-5p,3.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,17.0,20.0,6.0,0.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,7.0,0.0
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,5.0,1.0,0.0,5.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0
hsa-miR-33a-5p,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,15.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33b-5p,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,9.0,15.0,23.0,6.0,2.0,11.0,8.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0
hsa-miR-340-3p,2.0,0.0,1.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,3.0,11.0,8.0,0.0,0.0,4.0,8.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0
hsa-miR-340-5p,71.0,48.0,68.0,55.0,31.0,47.0,92.0,220.0,14.0,83.0,174.0,106.0,20.0,27.0,33.0,43.0,46.0,111.0,31.0,111.0,268.0,16.0,30.0,19.0,38.0,241.0,74.0,80.0,135.0,107.0,534.0,357.0,101.0,58.0,536.0,500.0,106.0,101.0,139.0,132.0,54.0,58.0,62.0,50.0,78.0,53.0
hsa-miR-342-3p,18.0,25.0,14.0,9.0,11.0,14.0,20.0,45.0,2.0,9.0,27.0,24.0,12.0,6.0,10.0,9.0,10.0,19.0,5.0,12.0,40.0,3.0,8.0,4.0,8.0,40.0,9.0,11.0,29.0,20.0,63.0,81.0,38.0,34.0,73.0,70.0,15.0,30.0,20.0,26.0,22.0,12.0,12.0,19.0,20.0,15.0
hsa-miR-342-5p,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-345-5p,11.0,3.0,12.0,4.0,12.0,7.0,5.0,27.0,1.0,13.0,41.0,37.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,5.0,13.0,0.0,1.0,0.0,1.0,10.0,3.0,1.0,13.0,23.0,35.0,87.0,14.0,6.0,88.0,57.0,8.0,8.0,12.0,14.0,11.0,6.0,14.0,4.0,28.0,5.0
hsa-miR-346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,5.0,11.0,2.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0
hsa-miR-34b-3p,45.0,44.0,54.0,40.0,39.0,38.0,81.0,291.0,21.0,69.0,112.0,176.0,32.0,15.0,33.0,31.0,49.0,63.0,41.0,93.0,257.0,16.0,48.0,34.0,46.0,169.0,48.0,71.0,92.0,90.0,274.0,278.0,89.0,85.0,432.0,307.0,85.0,72.0,83.0,130.0,32.0,36.0,40.0,35.0,36.0,23.0
hsa-miR-34b-5p,56.0,91.0,61.0,59.0,40.0,59.0,108.0,284.0,17.0,88.0,156.0,136.0,51.0,47.0,57.0,86.0,92.0,114.0,41.0,149.0,473.0,14.0,26.0,15.0,93.0,414.0,94.0,137.0,279.0,238.0,962.0,531.0,214.0,81.0,914.0,816.0,177.0,192.0,293.0,235.0,115.0,111.0,129.0,64.0,115.0,89.0
hsa-miR-34c-3p,32.0,31.0,30.0,22.0,25.0,26.0,53.0,178.0,13.0,33.0,98.0,90.0,8.0,9.0,17.0,23.0,13.0,29.0,17.0,45.0,127.0,5.0,24.0,7.0,28.0,103.0,27.0,33.0,67.0,70.0,113.0,160.0,57.0,35.0,303.0,227.0,44.0,60.0,71.0,67.0,23.0,26.0,17.0,27.0,30.0,13.0
hsa-miR-34c-5p,425.0,479.0,465.0,360.0,310.0,348.0,741.0,1882.0,110.0,612.0,1257.0,735.0,292.0,304.0,503.0,653.0,693.0,1236.0,350.0,1471.0,4708.0,174.0,276.0,172.0,874.0,4537.0,1180.0,1311.0,2180.0,1927.0,10130.0,5151.0,1685.0,618.0,8482.0,7953.0,1217.0,1337.0,2966.0,2164.0,893.0,828.0,968.0,373.0,709.0,491.0
hsa-miR-3529-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,9.0,2.0,8.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0,10.0,2.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,3.0,6.0,3.0,2.0,8.0,19.0,41.0,5.0,9.0,20.0,7.0,1.0,1.0,5.0,2.0,10.0,2.0,11.0,2.0,17.0,6.0
hsa-miR-361-5p,8.0,1.0,3.0,3.0,6.0,4.0,3.0,15.0,0.0,4.0,25.0,17.0,0.0,1.0,0.0,0.0,5.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,11.0,23.0,81.0,6.0,3.0,20.0,18.0,4.0,1.0,2.0,6.0,3.0,3.0,7.0,7.0,17.0,0.0
hsa-miR-3610,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3615,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
hsa-miR-3617-5p,0.0,0.0,0.0,1.0,2.0,0.0,3.0,6.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,3.0,7.0,11.0,3.0,2.0,22.0,13.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
hsa-miR-3618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
hsa-miR-362-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
