miRNA,SRR16775346,SRR16775347,SRR16775348,SRR16775349,SRR16775350,SRR16775351,SRR16775352,SRR16775353,SRR16775354,SRR16775355,SRR16775356,SRR16775357,SRR16775358,SRR16775359,SRR16775360,SRR16775361,SRR16775362,SRR16775363,SRR16775364,SRR16775365,SRR16775366,SRR16775367,SRR16775368,SRR16775369,SRR16775370,SRR16775371,SRR16775372
hsa-miR-1271-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,16.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,3.0,2.0,2.0,3.0,3.0,3.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1275,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,113.0,102.0,95.0,97.0,98.0,98.0,81.0,164.0,85.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0
hsa-miR-1276,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,2.0,2.0,8.0,5.0,3.0,4.0,7.0,12.0,8.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,1.0,3.0,3.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,61.0,111.0,97.0,88.0,242.0,365.0,479.0,168.0,345.0,346.0,3468.0,3697.0,5374.0,2945.0,3482.0,3820.0,3672.0,5206.0,5294.0,73.0,70.0,100.0,102.0,57.0,67.0,54.0,40.0
hsa-miR-1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,5.0,2.0,2.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,14.0,17.0,8.0,13.0,16.0,11.0,6.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,1.0,7.0,7.0,6.0,3.0,2.0,6.0,3.0,4.0,1.0,26.0,13.0,14.0,17.0,14.0,16.0,24.0,23.0,14.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
hsa-miR-1286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,9.0,15.0,15.0,3.0,3.0,5.0,10.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1288-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,1.0,2.0,0.0,5.0,9.0,15.0,1.0,6.0,8.0,27.0,47.0,51.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-1291,0.0,2.0,3.0,4.0,6.0,14.0,9.0,3.0,5.0,15.0,81.0,2837.0,1054.0,22.0,247.0,165.0,186.0,120.0,61.0,6.0,7.0,4.0,7.0,6.0,8.0,6.0,4.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,9.0,7.0,0.0,2.0,6.0,11.0,16.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,36.0,58.0,61.0,16.0,19.0,24.0,29.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,2.0,3.0,1.0,6.0,6.0,8.0,7.0,3.0,13.0,14.0,53.0,63.0,82.0,41.0,59.0,55.0,71.0,96.0,118.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,3.0
hsa-miR-1301-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302,13.0,5.0,8.0,9.0,22.0,27.0,46.0,20.0,28.0,19.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,14.0,10.0,8.0,23.0,11.0,8.0,10.0,6.0
hsa-miR-1303,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,78.0,68.0,81.0,18.0,25.0,27.0,29.0,54.0,20.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,1.0,0.0,0.0,4.0,0.0,6.0,3.0,2.0,2.0,16.0,13.0,24.0,15.0,21.0,18.0,16.0,39.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-1305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,6.0,2.0,6.0,7.0,11.0,3.0,7.0,10.0,5.0,12.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,17.0,11.0,8.0,8.0,13.0,5.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,31.0,33.0,39.0,42.0,89.0,100.0,177.0,58.0,95.0,106.0,939.0,941.0,1077.0,619.0,739.0,699.0,632.0,1004.0,883.0,18.0,23.0,32.0,31.0,17.0,20.0,21.0,13.0
hsa-miR-1307-5p,1.0,7.0,9.0,3.0,10.0,12.0,18.0,6.0,19.0,9.0,33.0,33.0,34.0,14.0,19.0,10.0,8.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0
hsa-miR-130b-3p,1.0,2.0,2.0,3.0,4.0,3.0,6.0,8.0,6.0,5.0,33.0,32.0,29.0,10.0,23.0,15.0,17.0,22.0,21.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-130b-5p,4.0,4.0,2.0,4.0,12.0,16.0,27.0,5.0,14.0,16.0,294.0,315.0,452.0,237.0,258.0,246.0,276.0,412.0,445.0,11.0,11.0,14.0,14.0,3.0,7.0,4.0,7.0
hsa-miR-132-3p,0.0,4.0,0.0,1.0,2.0,7.0,3.0,1.0,0.0,2.0,23.0,31.0,35.0,15.0,14.0,15.0,16.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-132-5p,1.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,4.0,24.0,37.0,28.0,15.0,28.0,26.0,35.0,42.0,23.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
hsa-miR-1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1323,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,3.0,1.0,2.0,9.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,7.0,1.0,2.0,1.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-5p,0.0,0.0,1.0,0.0,3.0,5.0,7.0,2.0,3.0,1.0,13.0,24.0,13.0,11.0,14.0,16.0,12.0,18.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-140-3p,3.0,8.0,10.0,11.0,13.0,18.0,38.0,12.0,18.0,24.0,216.0,232.0,203.0,47.0,71.0,81.0,95.0,127.0,100.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0
hsa-miR-140-5p,0.0,7.0,8.0,1.0,8.0,10.0,10.0,8.0,9.0,7.0,90.0,125.0,125.0,57.0,62.0,71.0,75.0,112.0,45.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0
hsa-miR-141-3p,1.0,2.0,2.0,3.0,9.0,7.0,10.0,5.0,6.0,2.0,61.0,84.0,73.0,43.0,84.0,67.0,64.0,101.0,41.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0
hsa-miR-141-5p,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,39.0,23.0,31.0,16.0,32.0,32.0,29.0,37.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-142-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,16.0,13.0,8.0,3.0,12.0,4.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-5p,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,17.0,8.0,4.0,4.0,10.0,5.0,7.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0
hsa-miR-143-3p,0.0,2.0,0.0,3.0,2.0,4.0,8.0,2.0,5.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-143-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,3.0,2.0,7.0,4.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,8.0,42.0,46.0,35.0,97.0,84.0,146.0,55.0,98.0,99.0,1296.0,1570.0,1423.0,981.0,1356.0,1102.0,1440.0,1930.0,1396.0,7.0,8.0,7.0,14.0,19.0,19.0,10.0,7.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,2.0,20.0,25.0,23.0,36.0,43.0,62.0,31.0,33.0,56.0,289.0,359.0,306.0,158.0,197.0,197.0,191.0,285.0,296.0,1.0,2.0,12.0,5.0,8.0,9.0,4.0,4.0
hsa-miR-147a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-3p,0.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,5.0,4.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,107.0,881.0,954.0,965.0,1215.0,1594.0,2205.0,1017.0,1487.0,1628.0,10237.0,11368.0,12839.0,4923.0,6143.0,5637.0,6573.0,9531.0,8976.0,110.0,106.0,134.0,190.0,114.0,150.0,106.0,71.0
hsa-miR-148a-5p,1.0,1.0,2.0,4.0,0.0,4.0,1.0,2.0,3.0,2.0,71.0,86.0,103.0,19.0,41.0,25.0,38.0,62.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-148b-3p,7.0,30.0,26.0,29.0,51.0,52.0,67.0,30.0,39.0,58.0,782.0,969.0,877.0,185.0,215.0,246.0,241.0,362.0,350.0,4.0,5.0,5.0,9.0,9.0,5.0,3.0,2.0
hsa-miR-148b-5p,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,14.0,7.0,1.0,3.0,6.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-3p,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,6.0,2.0,9.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-149-5p,6.0,6.0,1.0,3.0,9.0,20.0,30.0,10.0,6.0,9.0,124.0,134.0,178.0,100.0,179.0,162.0,167.0,228.0,147.0,7.0,3.0,1.0,11.0,1.0,6.0,2.0,6.0
hsa-miR-150-5p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-151a-3p,34.0,122.0,130.0,151.0,256.0,354.0,530.0,206.0,340.0,404.0,2402.0,2664.0,3097.0,1654.0,2049.0,1864.0,2211.0,3065.0,2730.0,53.0,36.0,62.0,88.0,62.0,54.0,43.0,21.0
hsa-miR-151a-5p,0.0,2.0,2.0,1.0,4.0,3.0,9.0,4.0,7.0,3.0,52.0,79.0,89.0,26.0,34.0,21.0,29.0,44.0,34.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
hsa-miR-151b,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,8.0,3.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,0.0,7.0,7.0,6.0,5.0,14.0,14.0,3.0,10.0,6.0,115.0,161.0,139.0,54.0,77.0,55.0,61.0,100.0,72.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,3.0,0.0,2.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,10.0,13.0,10.0,8.0,22.0,12.0,15.0,20.0,15.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,16.0,22.0,15.0,5.0,10.0,4.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-3p,0.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,24.0,57.0,40.0,12.0,18.0,27.0,9.0,47.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-15b-5p,0.0,4.0,3.0,6.0,5.0,6.0,4.0,1.0,4.0,3.0,96.0,109.0,121.0,33.0,50.0,53.0,66.0,62.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,0.0,4.0,8.0,5.0,18.0,27.0,32.0,12.0,16.0,21.0,210.0,256.0,296.0,187.0,196.0,182.0,206.0,333.0,356.0,6.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0
hsa-miR-16-5p,2.0,9.0,3.0,12.0,26.0,21.0,42.0,12.0,22.0,25.0,391.0,506.0,350.0,182.0,203.0,220.0,225.0,318.0,129.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0
hsa-miR-17-3p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,12.0,19.0,16.0,5.0,6.0,5.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,6.0,21.0,51.0,40.0,63.0,54.0,71.0,19.0,38.0,42.0,2173.0,3268.0,2025.0,467.0,651.0,562.0,604.0,1015.0,352.0,1.0,0.0,9.0,9.0,3.0,6.0,4.0,2.0
hsa-miR-181a-2-3p,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,19.0,15.0,17.0,8.0,14.0,14.0,14.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0,23.0,30.0,25.0,8.0,13.0,7.0,11.0,27.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
hsa-miR-181a-5p,11.0,31.0,23.0,30.0,71.0,92.0,128.0,49.0,107.0,90.0,627.0,772.0,687.0,404.0,578.0,514.0,604.0,919.0,532.0,12.0,15.0,15.0,25.0,19.0,20.0,19.0,6.0
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,13.0,9.0,3.0,4.0,12.0,12.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,12.0,23.0,16.0,26.0,48.0,76.0,99.0,42.0,68.0,78.0,516.0,660.0,524.0,370.0,499.0,471.0,487.0,756.0,518.0,14.0,5.0,8.0,18.0,9.0,10.0,11.0,7.0
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,4.0,41.0,59.0,43.0,6.0,13.0,9.0,14.0,21.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-182-3p,0.0,15.0,18.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,7.0,5.0,8.0,0.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,24.0,37.0,64.0,67.0,127.0,164.0,213.0,97.0,142.0,163.0,1157.0,1502.0,1420.0,1131.0,1405.0,1252.0,1352.0,1894.0,2069.0,35.0,37.0,36.0,40.0,48.0,39.0,37.0,25.0
