miRNA,SRR9005506,SRR9005507,SRR9005508,SRR9005509,SRR9005510,SRR9005511,SRR9005512,SRR9005513,SRR9005514,SRR9005515,SRR9005516,SRR9005517,SRR9005518,SRR9005519,SRR9005520,SRR9005521,SRR9005522,SRR9005523,SRR9005524,SRR9005525,SRR9005526,SRR9005527,SRR9005528,SRR9005529,SRR9005530,SRR9005531,SRR9005532,SRR9005533,SRR9005534,SRR9005535,SRR9005536,SRR9005537,SRR9005538,SRR9005539,SRR9005540,SRR9005541,SRR9005542,SRR9005543,SRR9005544,SRR9005545,SRR9005546,SRR9005547,SRR9005548,SRR9005549,SRR9005550,SRR9005551,SRR9005552,SRR9005553
hsa-miR-125a-5p,192.0,104.0,167.0,149.0,42.0,83.0,144.0,118.0,157.0,91.0,47.0,97.0,146.0,180.0,173.0,215.0,179.0,211.0,166.0,241.0,257.0,202.0,159.0,171.0,98.0,79.0,132.0,135.0,260.0,86.0,302.0,255.0,286.0,217.0,215.0,184.0,84.0,119.0,93.0,180.0,151.0,72.0,111.0,154.0,93.0,211.0,204.0,6836.0
hsa-miR-125b-1-3p,5.0,3.0,16.0,19.0,10.0,14.0,12.0,6.0,22.0,2.0,6.0,8.0,4.0,7.0,7.0,17.0,7.0,7.0,8.0,5.0,17.0,13.0,2.0,5.0,10.0,15.0,11.0,10.0,6.0,3.0,7.0,3.0,7.0,7.0,8.0,13.0,3.0,10.0,3.0,6.0,4.0,2.0,8.0,5.0,3.0,10.0,14.0,293.0
hsa-miR-125b-2-3p,0.0,2.0,3.0,7.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,6.0,3.0,1.0,3.0,1.0,5.0,1.0,0.0,1.0,3.0,46.0
hsa-miR-125b-5p,343.0,280.0,380.0,427.0,213.0,238.0,454.0,350.0,310.0,232.0,187.0,259.0,152.0,327.0,410.0,398.0,312.0,358.0,346.0,358.0,264.0,321.0,270.0,278.0,273.0,229.0,194.0,142.0,447.0,273.0,365.0,208.0,365.0,302.0,397.0,325.0,118.0,305.0,305.0,352.0,294.0,149.0,371.0,422.0,160.0,303.0,362.0,8519.0
hsa-miR-126-3p,219.0,333.0,673.0,555.0,211.0,628.0,367.0,346.0,1173.0,259.0,989.0,318.0,235.0,399.0,254.0,448.0,368.0,702.0,184.0,327.0,444.0,622.0,288.0,653.0,956.0,253.0,318.0,183.0,671.0,343.0,409.0,212.0,331.0,273.0,900.0,687.0,154.0,404.0,372.0,515.0,406.0,260.0,451.0,386.0,134.0,283.0,445.0,562.0
hsa-miR-126-5p,3.0,5.0,6.0,2.0,1.0,6.0,5.0,1.0,6.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,7.0,0.0,2.0,3.0,3.0,5.0,2.0,7.0,3.0,2.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,5.0,3.0,1.0,1.0,2.0,7.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0
hsa-miR-1260b,4.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0
hsa-miR-1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,138.0,72.0,192.0,215.0,85.0,173.0,184.0,139.0,204.0,105.0,132.0,66.0,88.0,88.0,123.0,235.0,103.0,107.0,73.0,115.0,160.0,139.0,104.0,128.0,167.0,108.0,119.0,75.0,155.0,135.0,117.0,65.0,127.0,94.0,204.0,146.0,69.0,114.0,70.0,73.0,82.0,62.0,125.0,129.0,35.0,90.0,141.0,3802.0
hsa-miR-127-5p,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273c,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
hsa-miR-1273h-5p,1.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-1277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
hsa-miR-128-2-5p,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,5.0,4.0,1.0,5.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,30.0
hsa-miR-128-3p,2188.0,1807.0,3261.0,3446.0,1738.0,2471.0,2971.0,2003.0,4073.0,1933.0,2940.0,2436.0,1613.0,2624.0,2891.0,3046.0,2474.0,2526.0,2040.0,2484.0,3496.0,3454.0,2612.0,2923.0,3755.0,2583.0,2258.0,1665.0,3374.0,2438.0,3568.0,2671.0,3265.0,3009.0,3502.0,4192.0,1189.0,3327.0,3639.0,2661.0,2732.0,1546.0,2916.0,3420.0,1897.0,2585.0,3960.0,122770.0
hsa-miR-1284,2.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,5.0,3.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0
hsa-miR-1285-3p,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1285-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-129-1-3p,30.0,33.0,40.0,40.0,19.0,32.0,64.0,36.0,39.0,24.0,25.0,34.0,16.0,27.0,37.0,50.0,25.0,35.0,22.0,24.0,45.0,37.0,21.0,30.0,34.0,28.0,36.0,16.0,28.0,28.0,23.0,20.0,28.0,27.0,52.0,27.0,20.0,32.0,38.0,30.0,41.0,17.0,33.0,44.0,24.0,35.0,51.0,99.0
hsa-miR-129-2-3p,16.0,13.0,21.0,45.0,21.0,21.0,28.0,20.0,17.0,15.0,19.0,20.0,12.0,20.0,23.0,41.0,15.0,35.0,5.0,12.0,16.0,14.0,5.0,7.0,20.0,12.0,15.0,5.0,20.0,24.0,18.0,8.0,19.0,5.0,16.0,20.0,9.0,23.0,24.0,23.0,22.0,11.0,29.0,18.0,11.0,11.0,27.0,123.0
hsa-miR-129-5p,187.0,190.0,427.0,307.0,203.0,298.0,300.0,248.0,471.0,220.0,314.0,194.0,141.0,220.0,264.0,384.0,218.0,397.0,200.0,248.0,349.0,294.0,237.0,273.0,292.0,179.0,224.0,153.0,318.0,256.0,291.0,203.0,189.0,219.0,419.0,370.0,108.0,294.0,225.0,269.0,239.0,161.0,290.0,300.0,145.0,199.0,414.0,57209.0
hsa-miR-1290,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,2.0,2.0,2.0,6.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,3.0,3.0,2.0,5.0,5.0,0.0,4.0,5.0,0.0,0.0,3.0,1.0,3.0,2.0,4.0,1.0,5.0,5.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,8.0
hsa-miR-1292-5p,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,10.0,0.0,10.0,7.0,3.0,9.0,8.0,15.0,6.0,11.0,4.0,1.0,1.0,10.0,12.0,4.0,7.0,5.0,2.0,3.0,1.0,5.0,5.0,2.0,8.0,2.0,3.0,2.0,5.0,8.0,6.0,0.0,4.0,5.0,10.0,7.0,6.0,10.0,6.0,2.0,4.0,8.0,9.0,2.0,2.0,6.0,9.0,45.0
hsa-miR-1297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,1.0,7.0,10.0,6.0,5.0,12.0,11.0,4.0,8.0,7.0,20.0,3.0,2.0,3.0,8.0,20.0,5.0,8.0,2.0,9.0,8.0,11.0,6.0,6.0,15.0,10.0,9.0,2.0,6.0,5.0,3.0,2.0,3.0,2.0,6.0,9.0,1.0,4.0,8.0,4.0,5.0,4.0,6.0,3.0,4.0,7.0,6.0,165.0
hsa-miR-1299,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-1301-3p,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,5.0
hsa-miR-1303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,90.0
hsa-miR-1306-5p,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,6.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,16.0
hsa-miR-1307-3p,25.0,9.0,75.0,14.0,14.0,61.0,14.0,37.0,40.0,25.0,31.0,23.0,22.0,26.0,19.0,19.0,40.0,36.0,19.0,11.0,32.0,38.0,30.0,15.0,31.0,7.0,21.0,21.0,22.0,20.0,29.0,18.0,13.0,26.0,63.0,57.0,18.0,12.0,24.0,38.0,21.0,11.0,17.0,15.0,18.0,23.0,21.0,134.0
hsa-miR-1307-5p,3.0,1.0,4.0,10.0,2.0,2.0,0.0,1.0,5.0,1.0,11.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,6.0,3.0,1.0,2.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,1.0,3.0,2.0,6.0,6.0
hsa-miR-130a-3p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-130b-3p,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-130b-5p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0
hsa-miR-132-3p,7.0,7.0,21.0,15.0,7.0,27.0,16.0,15.0,19.0,2.0,21.0,12.0,2.0,9.0,15.0,2.0,8.0,14.0,5.0,10.0,11.0,10.0,14.0,10.0,25.0,7.0,9.0,4.0,11.0,11.0,9.0,3.0,5.0,4.0,17.0,8.0,7.0,9.0,6.0,14.0,11.0,6.0,9.0,11.0,4.0,5.0,15.0,372.0
hsa-miR-132-5p,9.0,0.0,0.0,8.0,2.0,2.0,4.0,4.0,5.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,6.0,5.0,5.0,1.0,9.0,8.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,4.0,2.0,209.0
hsa-miR-1323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-134-5p,8.0,4.0,5.0,6.0,18.0,26.0,9.0,7.0,4.0,4.0,2.0,0.0,1.0,1.0,7.0,5.0,2.0,8.0,1.0,10.0,7.0,8.0,3.0,3.0,5.0,5.0,1.0,3.0,9.0,6.0,4.0,2.0,2.0,3.0,8.0,10.0,6.0,5.0,6.0,14.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,24.0
hsa-miR-1343-3p,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,2.0,2.0,5.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,5.0,1.0,2.0,85.0
hsa-miR-135a-2-3p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
hsa-miR-135a-5p,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0
hsa-miR-135b-3p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
hsa-miR-136-3p,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,74.0
hsa-miR-136-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-137-5p,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,7.0,2.0,1.0,1.0,1.0,90.0
hsa-miR-138-1-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-138-2-3p,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,8.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,65.0
hsa-miR-138-5p,9.0,14.0,8.0,10.0,4.0,8.0,15.0,3.0,10.0,5.0,24.0,2.0,3.0,3.0,10.0,3.0,6.0,10.0,8.0,8.0,2.0,6.0,8.0,7.0,11.0,2.0,3.0,3.0,14.0,12.0,2.0,3.0,3.0,3.0,18.0,4.0,0.0,3.0,2.0,8.0,2.0,2.0,14.0,13.0,0.0,8.0,9.0,34.0
