miRNA,ERR5922419,ERR5922420,ERR5922421,ERR5922422,ERR5922423,ERR5922424,ERR5922425,ERR5922426,ERR5922427,ERR5922428
hsa-mir-4692-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4765-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4771-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-4771-2-3p,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0
hsa-mir-4775-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4779-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-496-3p,1.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,4.0,6.0
hsa-mir-518b-3p,1439.0,2649.0,1254.0,828.0,3535.0,9285.0,13096.0,8444.0,5651.0,6034.0
hsa-mir-5191-3p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
hsa-mir-520h-3p,438.0,228.0,220.0,206.0,266.0,687.0,1841.0,451.0,280.0,1147.0
hsa-mir-521-1-3p,110.0,71.0,154.0,67.0,353.0,420.0,432.0,639.0,748.0,156.0
hsa-mir-521-2-3p,17.0,20.0,40.0,13.0,95.0,37.0,72.0,141.0,176.0,25.0
hsa-mir-527-5p,132.0,197.0,120.0,100.0,446.0,160.0,353.0,429.0,386.0,361.0
hsa-mir-543-3p,0.0,0.0,1.0,4.0,7.0,0.0,3.0,2.0,1.0,10.0
hsa-mir-544a-3p,1.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0
hsa-mir-544b-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-548a-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-mir-548ac-3p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548al-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-548an-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548aw-5p,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-mir-548ax-5p,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-548ba-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-548f-2-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-548h-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-548h-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-mir-548h-3-5p,5.0,38.0,1.0,1.0,5.0,4.0,8.0,0.0,0.0,22.0
hsa-mir-548l-5p,3.0,4.0,1.0,0.0,5.0,4.0,1.0,0.0,3.0,7.0
hsa-mir-548n-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-548u-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-548w-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-548y-5p,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0
hsa-mir-558-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
hsa-mir-559-5p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-563-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-5684-5p,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0
hsa-mir-5687-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-mir-5689-5p,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0
hsa-mir-5695-3p,23.0,11.0,5.0,3.0,7.0,132.0,265.0,66.0,17.0,43.0
hsa-mir-5696-5p,0.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,4.0
hsa-mir-5697-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-5708-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-578-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-581-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-583-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-599-3p,0.0,0.0,1.0,0.0,1.0,12.0,12.0,2.0,1.0,6.0
hsa-mir-600-3p,1.0,0.0,1.0,0.0,0.0,2.0,6.0,2.0,1.0,3.0
hsa-mir-607-3p,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
hsa-mir-6078-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-618-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-621-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-622-3p,1.0,7.0,1.0,5.0,1.0,1.0,3.0,0.0,0.0,1.0
hsa-mir-623-5p,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0
hsa-mir-636-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-641-5p,3.0,1.0,2.0,0.0,25.0,6.0,10.0,11.0,20.0,10.0
hsa-mir-643-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-663a-5p,0.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,1.0,0.0
hsa-mir-6721-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0
hsa-mir-6843-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-760-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-770-5p,0.0,0.0,2.0,1.0,4.0,4.0,6.0,4.0,3.0,13.0
hsa-mir-7705-5p,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
hsa-mir-7851-3p,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0
hsa-mir-7854-3p,1.0,4.0,1.0,0.0,0.0,8.0,6.0,5.0,1.0,5.0
hsa-mir-7855-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-7973-2-5p,6.0,4.0,0.0,1.0,0.0,13.0,25.0,0.0,3.0,7.0
hsa-mir-7978-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-8072-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-8075-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-8086-5p,2.0,2.0,1.0,1.0,7.0,4.0,10.0,5.0,4.0,0.0
hsa-mir-8485-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-934-5p,10.0,6.0,4.0,4.0,14.0,30.0,30.0,28.0,16.0,25.0
hsa-mir-941-1-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-941-2-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-944-3p,3.0,4.0,1.0,0.0,4.0,8.0,7.0,2.0,4.0,3.0
hsa-mir-9900-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-9902-1-5p,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
hsa-mir-9903-3p,2.0,0.0,0.0,0.0,2.0,23.0,0.0,3.0,3.0,5.0
