miRNA,ERR2298274,ERR2298275,ERR2298276,ERR2298277,ERR2298278,ERR2298279,ERR2298280,ERR2298281,ERR2298282,ERR2298283,ERR2298285,ERR2298286,ERR2298287,ERR2298288,ERR2298289,ERR2298290,ERR2298291,ERR2298292,ERR2298293,ERR2298294,ERR2298295,ERR2298296,ERR2298297,ERR2298298,ERR2298299,ERR2298300,ERR2298301,ERR2298302,ERR2298303,ERR2298304,ERR2298305,ERR2298306,ERR2298307,ERR2298308,ERR2298309,ERR2298310,ERR2298311,ERR2298312,ERR2298313,ERR2298314,ERR2298315,ERR2298316,ERR2298317,ERR2298318,ERR2298319,ERR2298320,ERR2298321,ERR2298322,ERR2298323,ERR2298324,ERR2298325,ERR2298326,ERR2298327,ERR2298328,ERR2298329,ERR2298330,ERR2298331,ERR2298332,ERR2298333,ERR2298334,ERR2298335,ERR2298336,ERR2298337,ERR2298338,ERR2298339,ERR2298340,ERR2298341,ERR2298342,ERR2298343,ERR2298344,ERR2298345,ERR2298346,ERR2298347,ERR2298348,ERR2298349,ERR2298350,ERR2298351,ERR2298352,ERR2298353,ERR2298354,ERR2298355,ERR2298356,ERR2298357,ERR2298358
hsa-miR-876-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-877-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-877-5p,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,3.0,2.0,3.0
hsa-miR-885-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,2.0,14.0,46.0,55.0,9.0,0.0,4.0,2.0,2.0,7.0,10.0,3.0,5.0,6.0,7.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,8.0,13.0,3.0,3.0,13.0
hsa-miR-885-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,5.0,19.0,16.0,1.0,0.0,0.0,1.0,1.0,6.0,11.0,2.0,7.0,4.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,8.0,5.0,6.0,5.0,2.0,20.0
hsa-miR-887-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-887-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-888-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-889-3p,3.0,1.0,1.0,5.0,2.0,0.0,2.0,45.0,2.0,345.0,90.0,63.0,40.0,243.0,117.0,327.0,298.0,144.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,1.0,2.0,6.0,4.0,26.0,0.0,53.0,42.0,1.0,0.0,34.0,19.0,1.0,37.0,21.0,32.0,46.0,0.0,590.0,43.0,277.0,145.0,144.0,1134.0,230.0,755.0,1167.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,13.0,8.0,8.0,2.0,21.0,6.0,6.0,80.0,21.0,44.0,9.0,26.0,37.0,123.0,39.0,124.0
hsa-miR-889-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-891a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-892a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-892c-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9-3p,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,8.0,0.0,1.0,1.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,13.0,3.0,40.0,4.0,99.0,15.0,0.0,14.0,2.0,21.0,9.0,23.0,13.0,34.0,33.0,19.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,0.0,5.0,3.0,20.0,1.0,11.0
hsa-miR-9-5p,16.0,8.0,6.0,3.0,4.0,11.0,37.0,12.0,5.0,119.0,16.0,18.0,11.0,20.0,40.0,40.0,26.0,14.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,8.0,6.0,3.0,0.0,15.0,4.0,0.0,22.0,9.0,99.0,13.0,0.0,50.0,7.0,27.0,30.0,36.0,37.0,31.0,52.0,46.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,14.0,11.0,31.0,0.0,7.0,2.0,13.0
hsa-miR-92a-1-5p,2.0,0.0,0.0,2.0,0.0,0.0,9.0,5.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,6.0,3.0,6.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0
hsa-miR-92a-2-5p,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-92a-3p,1370.0,460.0,694.0,814.0,893.0,930.0,1448.0,1592.0,364.0,10361.0,3927.0,6243.0,2959.0,4822.0,5336.0,3268.0,5406.0,2240.0,906.0,234.0,739.0,1177.0,224.0,602.0,830.0,384.0,4992.0,811.0,692.0,1773.0,10440.0,955.0,3548.0,417.0,2541.0,6854.0,1161.0,7.0,24538.0,17430.0,1122.0,31966.0,23592.0,47382.0,13812.0,0.0,34833.0,17517.0,36169.0,24917.0,28069.0,37211.0,19723.0,26068.0,43246.0,31956.0,100.0,90.0,49.0,461.0,807.0,444.0,870.0,1466.0,318.0,57.0,399.0,556.0,1736.0,663.0,411.0,222.0,1158.0,227.0,326.0,29531.0,31552.0,45418.0,36698.0,29537.0,24520.0,38286.0,16747.0,57044.0
hsa-miR-92b-3p,6.0,2.0,5.0,5.0,9.0,5.0,8.0,7.0,2.0,35.0,13.0,17.0,7.0,13.0,16.0,9.0,9.0,6.0,6.0,1.0,5.0,7.0,3.0,2.0,4.0,6.0,20.0,9.0,3.0,9.0,40.0,4.0,7.0,0.0,8.0,27.0,8.0,1.0,73.0,68.0,3.0,246.0,77.0,191.0,81.0,0.0,79.0,28.0,75.0,64.0,74.0,97.0,62.0,71.0,106.0,91.0,0.0,3.0,0.0,3.0,2.0,5.0,8.0,18.0,2.0,1.0,1.0,5.0,6.0,3.0,4.0,4.0,11.0,3.0,2.0,33.0,39.0,65.0,64.0,60.0,51.0,75.0,40.0,165.0
hsa-miR-92b-5p,9.0,1.0,3.0,2.0,4.0,3.0,26.0,2.0,0.0,10.0,3.0,4.0,2.0,14.0,1.0,1.0,3.0,2.0,2.0,0.0,4.0,2.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,0.0,2.0,3.0,0.0,1.0,21.0,31.0,21.0,50.0,56.0,15.0,8.0,0.0,27.0,10.0,15.0,20.0,11.0,36.0,11.0,13.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,5.0,1.0,0.0,10.0,22.0,16.0,9.0,6.0,22.0,10.0,15.0,13.0
hsa-miR-93-3p,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,10.0,5.0,6.0,2.0,2.0,5.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,7.0,4.0,9.0,3.0,0.0,2.0,1.0,12.0,20.0,12.0,13.0,15.0,7.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,21.0,15.0,9.0,2.0,5.0,0.0,4.0
hsa-miR-93-5p,63.0,24.0,25.0,22.0,19.0,43.0,103.0,85.0,56.0,560.0,231.0,215.0,148.0,266.0,372.0,201.0,357.0,78.0,2.0,0.0,9.0,7.0,5.0,5.0,20.0,6.0,57.0,2.0,1.0,4.0,60.0,15.0,43.0,11.0,64.0,55.0,14.0,0.0,118.0,360.0,62.0,548.0,498.0,836.0,289.0,0.0,473.0,303.0,2173.0,2192.0,2490.0,1496.0,1650.0,1502.0,1263.0,991.0,0.0,1.0,0.0,8.0,0.0,1.0,12.0,3.0,29.0,1.0,2.0,2.0,3.0,8.0,1.0,4.0,7.0,8.0,6.0,286.0,928.0,1428.0,1145.0,303.0,203.0,1131.0,153.0,460.0
hsa-miR-933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,10.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,10.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,2.0
hsa-miR-935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-937-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,6.0,22.0,20.0,1.0,0.0,4.0,1.0,6.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0
hsa-miR-937-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-939-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-939-5p,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,14.0,4.0,8.0,11.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,8.0,1.0,7.0,0.0,2.0,0.0,4.0,11.0,7.0,2.0,3.0,2.0,1.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,6.0,3.0,1.0,0.0,3.0,0.0,3.0
hsa-miR-940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-941,129.0,139.0,159.0,69.0,305.0,105.0,726.0,304.0,93.0,545.0,243.0,319.0,190.0,163.0,289.0,210.0,299.0,123.0,19.0,9.0,11.0,12.0,2.0,2.0,47.0,26.0,83.0,17.0,11.0,21.0,102.0,11.0,33.0,26.0,74.0,93.0,9.0,0.0,1797.0,663.0,187.0,1436.0,1054.0,2018.0,891.0,0.0,2686.0,1725.0,1461.0,1736.0,1858.0,1485.0,2484.0,1815.0,1293.0,1230.0,2.0,14.0,0.0,3.0,24.0,8.0,80.0,28.0,24.0,0.0,8.0,21.0,47.0,18.0,14.0,3.0,28.0,6.0,10.0,512.0,772.0,640.0,650.0,821.0,2240.0,711.0,216.0,382.0
hsa-miR-942-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,4.0,1.0,0.0,5.0,0.0,3.0
hsa-miR-942-5p,11.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,21.0,4.0,5.0,3.0,2.0,0.0,3.0,20.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,7.0,18.0,0.0,44.0,47.0,37.0,16.0,0.0,25.0,15.0,48.0,62.0,54.0,59.0,38.0,48.0,85.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,29.0,39.0,31.0,30.0,6.0,47.0,13.0,28.0
hsa-miR-943,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
hsa-miR-95-3p,48.0,16.0,36.0,18.0,26.0,22.0,41.0,79.0,28.0,35.0,11.0,27.0,10.0,23.0,31.0,6.0,21.0,44.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,11.0,19.0,5.0,1.0,1.0,10.0,0.0,8.0,4.0,2.0,14.0,5.0,0.0,165.0,107.0,5.0,391.0,142.0,254.0,112.0,0.0,47.0,19.0,67.0,70.0,48.0,60.0,65.0,50.0,96.0,133.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,3.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,22.0,17.0,31.0,25.0,13.0,7.0,24.0,8.0,42.0
hsa-miR-95-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-96-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-96-5p,8.0,11.0,7.0,0.0,4.0,5.0,5.0,12.0,11.0,21.0,5.0,25.0,10.0,19.0,24.0,9.0,7.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,5.0,0.0,1.0,2.0,9.0,3.0,2.0,1.0,7.0,0.0,4.0,0.0,11.0,13.0,14.0,58.0,59.0,27.0,15.0,0.0,7.0,27.0,73.0,76.0,55.0,181.0,97.0,90.0,68.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,22.0,38.0,17.0,11.0,7.0,28.0,7.0,10.0
