miRNA,ERR3629088,ERR3629087,ERR3629086,ERR3629085,ERR3629084,ERR3629083,ERR3629082,ERR3629081,ERR3629080,ERR3629079,ERR3629078,ERR3629077
hsa-mir-3920-3p,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
hsa-mir-3929-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-3939-3p,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
hsa-mir-3941-3p,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0
hsa-mir-3945-5p,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
hsa-mir-3976-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-421-3p,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0
hsa-mir-4328-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-4422-5p,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
hsa-mir-4424-5p,2.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0,1.0
hsa-mir-4425-3p,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4426-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4440-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-mir-4444-1-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4460-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-4464-5p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4470-3p,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
hsa-mir-4472-2-5p,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-mir-4473-3p,15.0,13.0,12.0,13.0,14.0,14.0,5.0,9.0,4.0,9.0,9.0,5.0
hsa-mir-4487-5p,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-4493-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-449a-5p,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4512-3p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4515-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4518-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-451a-5p,10.0,14.0,6.0,5.0,6.0,0.0,9.0,6.0,8.0,3.0,7.0,16.0
hsa-mir-4521-5p,1.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0
hsa-mir-4537-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-4637-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-466-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-4672-3p,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4729-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4739-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-4754-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4765-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-4771-1-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4771-2-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4773-1-3p,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4775-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-496-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5094-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5188-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-5193-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-543-3p,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0
hsa-mir-544a-3p,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-548a-1-3p,1.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
hsa-mir-548aa-2-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548ac-3p,28.0,36.0,14.0,25.0,32.0,31.0,17.0,26.0,13.0,12.0,18.0,16.0
hsa-mir-548ag-2-5p,0.0,0.0,2.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0
hsa-mir-548al-3p,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0
hsa-mir-548an-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-548ax-5p,16.0,25.0,18.0,7.0,22.0,10.0,12.0,9.0,8.0,17.0,14.0,17.0
hsa-mir-548bc-3p,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-548h-3-5p,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0
hsa-mir-548l-5p,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0
hsa-mir-548u-3p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548v-3p,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548x-2-3p,3.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
hsa-mir-548y-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-548z-3p,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
hsa-mir-551a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-558-3p,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-559-5p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5684-5p,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
hsa-mir-5687-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-5690-5p,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-mir-5692c-2-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5696-5p,2.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0
hsa-mir-577-5p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-581-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-588-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-599-3p,13.0,20.0,7.0,17.0,24.0,16.0,11.0,9.0,4.0,7.0,12.0,11.0
hsa-mir-600-3p,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0
hsa-mir-607-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-6124-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-620-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-623-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-632-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-641-5p,3.0,4.0,3.0,3.0,10.0,7.0,7.0,2.0,0.0,1.0,6.0,4.0
hsa-mir-643-3p,2.0,2.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
hsa-mir-657-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-663a-5p,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
hsa-mir-6721-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-770-5p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-7702-5p,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-7705-5p,3.0,6.0,1.0,0.0,2.0,3.0,3.0,0.0,2.0,2.0,1.0,4.0
hsa-mir-7849-3p,0.0,6.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0
hsa-mir-7850-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-7851-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-7854-3p,3.0,2.0,1.0,0.0,2.0,4.0,5.0,3.0,0.0,3.0,3.0,1.0
hsa-mir-7976-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-8072-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-8086-5p,4.0,4.0,1.0,3.0,4.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0
hsa-mir-8485-3p,3.0,3.0,1.0,3.0,2.0,4.0,5.0,0.0,3.0,3.0,1.0,0.0
hsa-mir-922-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-933-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-935-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-941-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-941-2-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-941-5-3p,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-9902-1-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-9903-3p,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0
